,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,sulphates,alcohol,aggregated sulfur,quality
848,-1.1025451339533772,0.6264920837984768,-0.31301464954604447,-0.524002269802218,-0.13739509388691967,0.010920830384590853,-0.5845942253084874,-0.4268197857111688,5
849,-1.1025451339533772,0.570644789471298,-0.31301464954604447,-0.6658534789127685,-0.15864216885067142,0.010920830384590853,-0.5845942253084874,-0.45143068460959146,5
850,0.5630720807901096,-0.5463010970722748,0.8676766085416574,-0.45307666524694284,-0.05240679403191273,-0.6380199994620296,-0.866107902847507,-0.7713723702890861,5
851,0.5630720807901096,-0.5463010970722748,0.8676766085416574,-0.45307666524694284,-0.05240679403191273,-0.6380199994620296,-0.866107902847507,-0.7713723702890861,5
853,0.5630720807901096,-0.9372321573625254,0.6110045959138962,-0.7367790834680439,-0.15864216885067142,0.4238831766506218,0.4476225923345818,0.8283360581083872,6
854,0.5630720807901096,-0.9372321573625254,0.6110045959138962,-0.7367790834680439,-0.15864216885067142,0.4238831766506218,0.4476225923345818,0.8283360581083872,6
855,-0.4133242175077969,1.1570413799066737,-1.2883682975315371,-0.027523037915291124,-0.34986584352443706,0.30589393486032707,1.1983257324386314,-0.9436486625780448,7
856,0.5630720807901096,-0.9372321573625254,0.6110045959138962,-0.7367790834680439,-0.15864216885067142,0.4238831766506218,0.4476225923345818,0.8283360581083872,6
858,1.94151391368127,-1.3840105119799544,1.021679816118314,-0.5949278743574934,-0.711066117908216,0.06991545127973822,0.16610891479556217,-0.32837619011747815,7
859,-0.8728048284715172,0.17971372918104783,-0.2616802470204922,-0.524002269802218,-0.28612461863318156,0.9548347647069475,0.7291362698735998,-0.5744851791017048,6
860,-0.6430645229896568,0.5147974951441193,-1.0830306874293283,0.11432817119525955,-0.22238339374192664,-0.697014620357177,-0.866107902847507,0.9267796537020778,5
861,-1.4471555921761676,2.6928419739040867,1.9970334641038072,-0.3821510606916675,-1.029772242364492,-0.34304689498629337,1.0106499474126194,1.0006123503973459,6
862,-0.4707592938782617,-0.6021483913994535,0.2516637782350304,0.11432817119525955,-0.4348541433794437,-1.2869608293086503,-0.021566870230449803,-0.7467614713906635,5
863,-0.6430645229896568,0.5147974951441193,-1.0830306874293283,-0.027523037915291124,-0.2011363187781749,-0.7560092412523244,-0.678432117821495,0.9513905526005005,5
864,-0.6430645229896568,0.5147974951441193,-1.0830306874293283,0.11432817119525955,-0.22238339374192664,-0.697014620357177,-0.866107902847507,0.9267796537020778,5
865,-0.6430645229896568,0.5985684366348875,-1.0316962849037759,0.04340256663998421,-0.22238339374192664,-0.697014620357177,-0.678432117821495,0.9760014514989231,5
866,-0.8728048284715172,-0.21121733110920302,-0.2616802470204922,-0.1693742470258418,-0.34986584352443706,1.0138293856020948,0.8229741623866075,-0.6237069768985501,6
867,-0.8153697521010519,-0.09952274245484562,-0.21034584449493987,-0.3821510606916675,-0.32861876856068506,1.0728240064972423,0.7291362698735998,-0.6729287746953955,6
868,-0.8728048284715172,0.17971372918104783,-0.2616802470204922,-0.524002269802218,-0.28612461863318156,0.9548347647069475,0.7291362698735998,-0.5744851791017048,6
869,-0.4133242175077969,0.570644789471298,-1.237033895005985,-0.3821510606916675,-0.15864216885067142,-0.10706841140570389,0.4476225923345818,0.18845268674939786,6
870,-0.3558891411373315,1.0453467912523164,-1.3397027000570894,-0.31122545613639213,-0.49859536827069895,-0.5200307576717355,1.292163624951639,0.2868962823430885,6
871,-0.8153697521010519,0.17971372918104783,-1.237033895005985,-0.7367790834680439,-0.031159719068161285,-0.5200307576717355,0.16610891479556217,0.48378347353046985,5
872,-0.5856294466191919,-0.9930794516897041,-0.1590114419693877,-0.3821510606916675,-0.4348541433794437,-0.697014620357177,-0.3969184402824754,0.33611808013993383,4
873,0.4482019280491789,-1.774941572270205,0.5083357908627916,-0.6658534789127685,-0.4348541433794437,-0.4610361367765881,0.6352983773605938,-1.1405358537654262,7
874,1.194857920865225,-0.825537568708168,0.9703454135927619,-0.31122545613639213,0.35128763027937,-0.04807379051055652,1.292163624951639,-1.1405358537654262,7
875,0.27589669893778435,-1.2164686289984186,0.6623389984394484,0.18525377575053456,0.4575230050981284,0.7778509020215061,1.292163624951639,-0.9682595614764675,7
877,-0.3558891411373315,1.0453467912523164,-1.3397027000570894,-0.31122545613639213,-0.49859536827069895,-0.5200307576717355,1.292163624951639,0.2868962823430885,6
878,0.27589669893778435,0.45895020081694066,-0.41568345459714895,1.036361030413838,0.13881688064185263,-0.9329931039377665,-0.3969184402824754,0.9021687548036552,6
879,-0.6430645229896568,0.403102906489762,-1.1856994924804327,-0.027523037915291124,-0.24363046870567837,-0.6380199994620296,-0.866107902847507,1.074445047092614,5
880,0.5056370044196438,0.17971372918104783,-0.4670178571227012,-0.6658534789127685,-0.2011363187781749,-0.9919877248329139,-0.4907563327954814,-0.7713723702890861,5
881,-0.4133242175077969,1.0453467912523164,-1.3910371025826418,-0.31122545613639213,-0.413607068415692,-0.04807379051055652,0.9168120548996135,0.06539819225728451,6
882,0.04615639345592394,-1.2164686289984186,0.09766057065837348,0.39803058941636055,2.263524377017024,0.7188562811263587,1.479839409977651,-0.5498742802032821,6
883,-0.6430645229896568,0.403102906489762,-1.1856994924804327,-0.027523037915291124,-0.24363046870567837,-0.6380199994620296,-0.866107902847507,1.074445047092614,5
884,0.27589669893778435,0.45895020081694066,-0.41568345459714895,1.036361030413838,0.13881688064185263,-0.9329931039377665,-0.3969184402824754,0.9021687548036552,6
885,0.3333317753082492,1.2408123213974418,-0.6723554672249101,-0.027523037915291124,-0.031159719068161285,-0.10706841140570389,0.07227102228255619,-0.5744851791017048,5
886,0.39076685167871406,1.5200487930333353,-0.7750242722760148,-0.09844864247056646,-0.0949009439594162,-0.04807379051055652,-0.021566870230449803,-0.6483178757969729,6
889,1.3671631499766195,2.0785217363051216,0.354332583286135,2.880426748850995,0.5212642299893834,0.1289100721748856,-1.053783687873519,1.4682194294673765,5
890,-0.6430645229896568,-1.0489267460168825,-0.1590114419693877,-0.3821510606916675,-0.34986584352443706,-0.4610361367765881,-0.30308054776946947,0.48378347353046985,5
891,-0.6430645229896568,0.7381866724528341,-1.237033895005985,-0.1693742470258418,-0.2011363187781749,-0.5200307576717355,-0.678432117821495,0.9760014514989231,5
892,1.0225526917538295,-0.4346065084179175,-0.21034584449493987,-0.45307666524694284,-0.11614801892316824,-0.04807379051055652,-1.053783687873519,-0.8452050669843542,6
893,-0.6430645229896568,0.7381866724528341,-1.237033895005985,-0.1693742470258418,-0.2011363187781749,-0.5200307576717355,-0.678432117821495,0.9760014514989231,5
894,-0.6430645229896568,0.570644789471298,-1.237033895005985,-0.24029985158111683,-0.15864216885067142,-0.4610361367765881,-0.5845942253084874,1.049834148194191,6
896,-0.011278682914540906,-1.2164686289984186,0.6110045959138962,-0.09844864247056646,-0.2011363187781749,0.6598616602312113,1.9490288725426828,-0.057656302234828816,7
897,-0.7004995993601222,0.34725561216258327,-1.3397027000570894,-0.1693742470258418,-0.15864216885067142,-0.4610361367765881,0.2599468073085682,0.18845268674939786,6
899,-0.011278682914540906,2.7486892682312654,-1.2883682975315371,0.6108074030821863,-0.07365386899566446,-0.9919877248329139,0.5414604848475878,-1.1159249548670034,3
900,0.3333317753082492,-1.2164686289984186,0.4570013883372393,0.04340256663998421,-0.6685719679807128,0.18790469307003232,1.292163624951639,-0.32837619011747815,5
901,-0.5281943702487266,0.5985684366348875,-0.8776930773271192,-0.09844864247056646,-0.15864216885067142,0.18790469307003232,0.35378469982157584,-0.32837619011747815,7
902,-0.5281943702487266,0.5985684366348875,-0.8776930773271192,-0.09844864247056646,-0.15864216885067142,0.18790469307003232,0.35378469982157584,-0.32837619011747815,7
903,-0.8728048284715172,0.34725561216258327,-1.0830306874293283,2.4548731215193436,-0.583583668125706,-0.40204151588144077,0.35378469982157584,-0.8205941680859314,7
905,0.5056370044196438,0.2914083178354046,-0.3643490520715966,0.32710498486108525,-0.13739509388691967,-0.40204151588144077,-0.866107902847507,1.665106620654758,5
907,-1.2748503630647727,0.17971372918104783,-1.3910371025826418,-0.24029985158111683,-0.17988924381442317,-0.697014620357177,1.0106499474126194,-1.1651467526638488,6
908,-0.5281943702487266,-0.04367544812766693,-0.7236898697504625,-0.09844864247056646,-0.2011363187781749,-0.40204151588144077,0.35378469982157584,0.8037251592099645,6
909,-0.5856294466191919,-1.2443922761620079,0.6110045959138962,-0.9495558971338697,-0.6048307430894575,-0.8150038621474717,1.0106499474126194,-1.0913140559685808,6
910,0.5630720807901096,-0.825537568708168,1.0730142186438663,0.8945098213032873,0.9462057292644181,-0.5200307576717355,2.6058941201337262,-1.1897576515622714,6
912,0.9651176153833646,-0.37875921409073876,0.8676766085416574,0.2561793803058099,-0.4773482933069472,-0.22505765319599863,1.667515195003663,-1.2389794493591169,6
913,0.6205071571605745,-0.7417666272173999,0.9703454135927619,1.4619146577454893,0.13881688064185263,-0.10706841140570389,1.667515195003663,-1.214368550460694,7
914,-0.5856294466191919,-1.2443922761620079,0.6110045959138962,-0.9495558971338697,-0.6048307430894575,-0.8150038621474717,1.0106499474126194,-1.0913140559685808,6
915,0.16102654619685364,-1.1885449818348293,0.6623389984394484,-0.24029985158111683,-0.17988924381442317,0.06991545127973822,1.386001517464645,-1.312812146054385,6
918,0.04615639345592394,-0.9372321573625254,0.2516637782350304,-0.24029985158111683,-0.13739509388691967,0.3648885557554744,0.5414604848475878,1.1974995415847272,6
919,0.04615639345592394,0.5147974951441193,-0.7750242722760148,-0.524002269802218,-0.32861876856068506,1.3677971109729792,1.292163624951639,0.5330052713273151,6
920,0.7353773099015042,-0.6579956857266323,0.5083357908627916,-0.1693742470258418,0.07507565575059741,-0.5790253785668822,0.07227102228255619,-0.7221505724922408,5
921,0.04615639345592394,-0.9372321573625254,0.2516637782350304,-0.24029985158111683,-0.13739509388691967,0.3648885557554744,0.5414604848475878,1.1974995415847272,6
925,0.16102654619685364,-1.7190942779430265,0.4570013883372393,-0.45307666524694284,-0.49859536827069895,1.2498078691826844,0.5414604848475878,1.665106620654758,7
926,0.6205071571605745,-1.607399689288669,0.30299818076058266,-0.1693742470258418,-0.5623365931619542,1.4267917318681265,-0.20924265525646346,1.5420521261626445,6
927,0.04615639345592394,0.7940339667800128,-0.41568345459714895,-0.24029985158111683,0.11756980567810117,-0.40204151588144077,-1.1476215803865266,0.5822270691241606,4
928,0.16102654619685364,-0.3229119197635604,-0.005008234392730826,-0.1693742470258418,-0.6898190429444644,0.8368455229166534,0.7291362698735998,-0.5006524824064368,5
930,-0.9876749812124475,0.45895020081694066,-1.3397027000570894,-0.45307666524694284,-0.15864216885067142,0.4238831766506218,0.07227102228255619,-0.7221505724922408,5
931,-0.5281943702487266,0.45895020081694066,-1.3397027000570894,-0.3821510606916675,-0.28612461863318156,-0.04807379051055652,-0.5845942253084874,-0.2791543923206328,5
932,-0.4133242175077969,-0.7138429800538106,0.09766057065837348,-0.45307666524694284,-0.2011363187781749,-0.40204151588144077,-0.866107902847507,0.8037251592099645,6
933,-0.5281943702487266,0.45895020081694066,-1.3397027000570894,-0.3821510606916675,-0.28612461863318156,-0.04807379051055652,-0.5845942253084874,-0.2791543923206328,5
934,-0.9876749812124475,0.45895020081694066,-1.3397027000570894,-0.45307666524694284,-0.15864216885067142,0.4238831766506218,0.07227102228255619,-0.7221505724922408,5
935,0.27589669893778435,-1.2723159233255972,0.5596701933883439,-0.1693742470258418,-0.583583668125706,0.3648885557554744,1.292163624951639,0.7052815636162738,6
937,2.1138191427926656,0.570644789471298,1.175683023694971,-0.8077046880233192,-0.34986584352443706,-0.34304689498629337,-0.021566870230449803,-0.7467614713906635,4
939,-1.2174152866943073,-0.37875921409073876,-0.5183522596482534,-0.6658534789127685,-0.3073716935969336,-0.697014620357177,0.9168120548996135,-1.0913140559685808,5
940,0.7353773099015042,-1.1047740403440611,1.2783518287460756,-0.24029985158111683,-0.28612461863318156,0.6008670393360639,1.8551909800296766,-0.5990960780001274,7
941,0.9076825390128997,-1.439857806307133,1.1243486211694187,1.7456170759665908,-0.11614801892316824,-0.8150038621474717,1.9490288725426828,-0.8944268647811995,7
942,1.0225526917538295,-0.5463010970722748,0.6623389984394484,0.04340256663998421,0.09632273071434914,-0.10706841140570389,-0.3969184402824754,0.06539819225728451,7
943,0.8502474626424349,-0.15537003678202432,0.354332583286135,-0.1693742470258418,0.13881688064185263,-0.34304689498629337,-0.678432117821495,-0.18071079672694215,7
944,-0.011278682914540906,-1.2723159233255972,1.1243486211694187,0.8945098213032873,0.053828580786845666,-0.10706841140570389,1.573677302490657,-0.6729287746953955,7
945,1.0799877681242942,-0.49045380274509615,0.7650078034905528,-0.3821510606916675,-0.34986584352443706,0.7778509020215061,0.6352983773605938,-0.8698159658827768,7
946,1.0799877681242942,-0.49045380274509615,1.5863582438993886,1.107286634969113,0.09632273071434914,1.9577433199244523,1.479839409977651,-0.6729287746953955,7
947,-0.011278682914540906,-1.3840105119799544,1.0730142186438663,-0.31122545613639213,0.11756980567810117,-0.22505765319599863,1.8551909800296766,-1.0913140559685808,7
949,0.3333317753082492,-2.2775672212148126,0.9190110110672097,-0.524002269802218,-0.2648775436694301,0.6008670393360639,1.386001517464645,-0.7713723702890861,7
951,-0.011278682914540906,-1.3840105119799544,1.0730142186438663,-0.31122545613639213,0.11756980567810117,-0.22505765319599863,1.8551909800296766,-1.0913140559685808,7
952,-0.06871375928500678,-1.2164686289984186,0.6623389984394484,-0.24029985158111683,-0.6260778180532094,0.1289100721748856,0.7291362698735998,-1.1405358537654262,7
953,1.0799877681242942,-1.0489267460168825,1.0730142186438663,-0.31122545613639213,-0.7535602678357195,0.18790469307003232,1.573677302490657,-1.1897576515622714,7
954,-0.4133242175077969,-0.5463010970722748,0.6623389984394484,0.11432817119525955,-0.11614801892316824,-0.697014620357177,1.667515195003663,-1.1159249548670034,6
956,0.39076685167871406,-0.9372321573625254,1.2783518287460756,-0.31122545613639213,0.5000171550256319,-0.22505765319599863,0.8229741623866075,-1.1651467526638488,6
957,0.6779422335310393,-0.8813848630353467,1.2783518287460756,-0.3821510606916675,0.011334430859342486,-0.4610361367765881,0.6352983773605938,0.01617639446043918,6
958,-1.1025451339533772,0.23556102350822591,-0.7750242722760148,-0.1693742470258418,0.6912408296993973,0.30589393486032707,0.8229741623866075,-0.033045403336406154,7
959,-0.18358391202593646,0.34725561216258327,-1.1343650899548805,-0.3821510606916675,0.03258150582309422,-0.28405227409114603,-0.3969184402824754,-0.45143068460959146,5
960,0.10359146982638878,-0.3229119197635604,-0.005008234392730826,-0.45307666524694284,-0.6260778180532094,1.1318186273923896,0.6352983773605938,-0.1560998978285195,6
962,-0.9876749812124475,0.23556102350822591,-1.2883682975315371,-0.31122545613639213,0.5850054548806388,0.18790469307003232,-0.866107902847507,-0.9928704603748901,5
964,0.10359146982638878,-0.3229119197635604,-0.005008234392730826,-0.45307666524694284,-0.6260778180532094,1.1318186273923896,0.6352983773605938,-0.1560998978285195,6
965,-0.011278682914540906,-1.0489267460168825,0.6623389984394484,-0.09844864247056646,-0.4773482933069472,1.1908132482875369,0.5414604848475878,0.23767448454624318,6
966,0.39076685167871406,-0.825537568708168,0.7136734009650005,-0.09844864247056646,0.33004055531561827,-0.4610361367765881,1.386001517464645,-1.1405358537654262,7
967,0.10359146982638878,0.7381866724528341,-0.3643490520715966,-0.31122545613639213,0.20255810553310755,-1.0509823457280612,-1.1476215803865266,1.812772014045294,5
969,-0.930239904841982,0.17971372918104783,-0.9290274798526715,0.2561793803058099,-0.17988924381442317,-0.28405227409114603,-0.20924265525646346,-0.8205941680859314,5
970,1.194857920865225,-1.4957051006343116,1.0730142186438663,-0.45307666524694284,-0.45610121834319545,1.2498078691826844,0.4476225923345818,-1.1405358537654262,6
971,1.194857920865225,-1.4957051006343116,1.0730142186438663,-0.45307666524694284,-0.45610121834319545,1.2498078691826844,0.4476225923345818,-1.1405358537654262,6
972,1.0225526917538295,-0.825537568708168,1.175683023694971,-0.09844864247056646,0.35128763027937,-0.04807379051055652,1.1044878399256255,-1.0667031570701582,7
973,0.10359146982638878,-1.0489267460168825,0.8676766085416574,-0.5949278743574934,-0.17988924381442317,-0.16606303230085126,0.2599468073085682,-1.0913140559685808,5
975,-0.6430645229896568,-0.6579956857266323,0.1489949731839258,-0.31122545613639213,-0.0949009439594162,-0.8150038621474717,-0.959945795360513,1.0990559459910365,5
976,-0.6430645229896568,-0.6579956857266323,0.1489949731839258,-0.31122545613639213,-0.0949009439594162,-0.8150038621474717,-0.959945795360513,1.0990559459910365,5
977,0.04615639345592394,0.34725561216258327,0.09766057065837348,0.04340256663998421,0.4575230050981284,-0.9329931039377665,-1.2414594728995327,2.1573245986232115,5
978,-0.757934675730587,-0.7138429800538106,0.2516637782350304,0.7526586121927369,-0.5623365931619542,-0.9919877248329139,0.8229741623866075,-0.5990960780001274,7
979,2.2286892955335955,-0.4346065084179175,1.1243486211694187,-0.8077046880233192,-0.2648775436694301,-0.16606303230085126,-0.021566870230449803,-1.312812146054385,5
980,0.4482019280491789,-0.15537003678202432,0.1489949731839258,-0.45307666524694284,-0.4773482933069472,0.30589393486032707,0.07227102228255619,-0.9190377636796221,6
981,0.6779422335310393,1.8551325589964067,-0.056342636918283125,-0.45307666524694284,-0.17988924381442317,-0.22505765319599863,-0.3969184402824754,-0.5252633813048595,5
982,-0.5856294466191919,-0.04367544812766693,0.2516637782350304,-0.31122545613639213,-0.3711129184881885,0.9548347647069475,2.324380442594708,1.4436085305689539,6
983,0.4482019280491789,-0.15537003678202432,0.1489949731839258,-0.45307666524694284,-0.4773482933069472,0.30589393486032707,0.07227102228255619,-0.9190377636796221,6
984,2.2286892955335955,-0.4346065084179175,1.1243486211694187,-0.8077046880233192,-0.2648775436694301,-0.16606303230085126,-0.021566870230449803,-1.312812146054385,5
985,-0.5281943702487266,0.2914083178354046,-1.3910371025826418,-0.3821510606916675,-0.49859536827069895,-0.4610361367765881,0.8229741623866075,-1.0913140559685808,6
986,0.8502474626424349,-1.0489267460168825,0.6110045959138962,-0.8077046880233192,-0.45610121834319545,-0.6380199994620296,0.9168120548996135,-1.288201247155962,7
987,-0.7004995993601222,-0.9372321573625254,0.1489949731839258,-0.6658534789127685,-0.15864216885067142,-0.9329931039377665,-0.959945795360513,1.049834148194191,5
988,-0.3558891411373315,-0.7696902743809894,-0.7750242722760148,-0.5949278743574934,0.20255810553310755,-0.9919877248329139,-0.959945795360513,-0.40220888681274614,5
989,0.792812386271969,-1.3002395704891865,0.6623389984394484,-0.7367790834680439,-0.3073716935969336,-0.8739984830426191,0.4476225923345818,-0.6729287746953955,6
990,-0.3558891411373315,-0.7696902743809894,-0.7750242722760148,-0.5949278743574934,0.20255810553310755,-0.9919877248329139,-0.959945795360513,-0.40220888681274614,5
991,-0.7004995993601222,-1.0489267460168825,0.04632616813282147,-0.3821510606916675,-0.11614801892316824,-1.0509823457280612,-0.959945795360513,0.9021687548036552,5
992,-1.0451100575829122,-0.7138429800538106,-0.8776930773271192,-0.3821510606916675,-0.24363046870567837,-1.0509823457280612,-0.959945795360513,0.3607289790383565,6
993,-0.7004995993601222,-1.0489267460168825,0.04632616813282147,-0.3821510606916675,-0.11614801892316824,-1.0509823457280612,-0.959945795360513,0.9021687548036552,5
994,0.9651176153833646,-0.9930794516897041,0.9190110110672097,-0.027523037915291124,0.09632273071434914,-1.3459554502037978,-0.959945795360513,1.1236668448894591,5
995,-0.3558891411373315,0.403102906489762,-1.0830306874293283,-0.3821510606916675,-0.17988924381442317,-0.22505765319599863,-0.30308054776946947,-0.057656302234828816,6
996,-1.562025744917098,0.7381866724528341,-1.3910371025826418,-0.24029985158111683,-0.009912644104409547,-0.16606303230085126,2.230542550081702,-1.1897576515622714,7
997,-1.562025744917098,0.7381866724528341,-1.3910371025826418,-0.24029985158111683,-0.009912644104409547,-0.16606303230085126,2.230542550081702,-1.1897576515622714,7
1000,-0.4707592938782617,-0.5463010970722748,0.1489949731839258,-0.24029985158111683,-0.5410895181982024,0.3648885557554744,1.0106499474126194,-1.0913140559685808,7
1001,0.9076825390128997,-0.9930794516897041,0.5596701933883439,-0.7367790834680439,-0.6260778180532094,0.9548347647069475,0.16610891479556217,0.38533987793677915,7
1002,0.4482019280491789,-1.328163217652776,0.30299818076058266,-0.34668825841403,-0.5198424432344507,1.0728240064972423,1.1983257324386314,-0.5498742802032821,7
1003,-0.8728048284715172,-0.9372321573625254,0.2516637782350304,-0.524002269802218,-0.4348541433794437,-0.6380199994620296,2.230542550081702,-1.2389794493591169,7
1004,-0.06871375928500678,-0.5463010970722748,0.09766057065837348,-0.6658534789127685,-0.13739509388691967,-0.697014620357177,-0.11540476274345579,0.23767448454624318,5
1005,-0.8728048284715172,-0.9372321573625254,0.2516637782350304,-0.524002269802218,-0.4348541433794437,-0.6380199994620296,2.230542550081702,-1.2389794493591169,7
1006,0.4482019280491789,-1.328163217652776,0.30299818076058266,-0.34668825841403,-0.5198424432344507,1.0728240064972423,1.1983257324386314,-0.5498742802032821,7
1007,0.4482019280491789,-1.2723159233255972,0.354332583286135,-0.3821510606916675,-0.49859536827069895,1.0728240064972423,1.1983257324386314,-0.6237069768985501,7
1008,0.3333317753082492,-0.9930794516897041,0.6623389984394484,0.7526586121927369,0.47877008006188015,0.2468993139651797,1.479839409977651,-0.6483178757969729,7
1009,0.7353773099015042,-0.15537003678202432,0.4570013883372393,0.18525377575053456,0.6062525298443903,0.1289100721748856,0.4476225923345818,0.4591725746320472,5
1010,0.3333317753082492,-1.3840105119799544,0.9190110110672097,-0.5949278743574934,-0.4348541433794437,-0.6380199994620296,1.7613530875166707,-1.0667031570701582,7
1011,0.3333317753082492,-1.16062133467124,0.2003293757094781,-0.3821510606916675,0.011334430859342486,-0.6380199994620296,-0.021566870230449803,-0.7713723702890861,6
1012,-0.3558891411373315,2.6649183267404966,-0.621021064699358,-0.31122545613639213,0.3087934803518662,-1.0509823457280612,-0.3969184402824754,-0.4760415835080141,5
1014,-0.18358391202593646,0.2914083178354046,-0.5696866621738057,-0.3821510606916675,0.6912408296993973,-0.4610361367765881,0.7291362698735998,-1.288201247155962,6
1015,1.2522929972356898,-0.7696902743809894,0.9703454135927619,-0.24029985158111683,-0.2648775436694301,1.0728240064972423,0.9168120548996135,-0.5252633813048595,6
1016,0.3333317753082492,-0.825537568708168,0.6623389984394484,-0.24029985158111683,-0.413607068415692,0.5418724184409165,2.0428667650556886,-0.5498742802032821,7
1017,-0.18358391202593646,-1.942483455251741,0.5083357908627916,-1.1623327107996955,-0.8173014927269747,-1.2869608293086503,2.1367046575686945,2.034270104131098,6
1018,-0.18358391202593646,-1.942483455251741,0.5083357908627916,-1.1623327107996955,-0.8173014927269747,-1.2869608293086503,2.1367046575686945,2.034270104131098,6
1019,-0.757934675730587,-0.15537003678202432,-0.6723554672249101,-0.524002269802218,-0.2011363187781749,-0.28405227409114603,-0.021566870230449803,-0.7221505724922408,5
1020,1.7117736081994106,-0.9372321573625254,1.9970334641038072,-0.09844864247056646,0.7549820545906527,-0.7560092412523244,1.386001517464645,-1.2635903482575395,6
1022,-0.757934675730587,-0.09952274245484562,-0.9290274798526715,-0.31122545613639213,-0.5410895181982024,-0.697014620357177,0.07227102228255619,-1.214368550460694,5
1024,-0.3558891411373315,0.2914083178354046,-1.3397027000570894,-0.524002269802218,0.011334430859342486,-0.5790253785668822,0.07227102228255619,-0.7959832691875088,7
1026,-0.24101898839640132,-1.2164686289984186,0.2516637782350304,-0.45307666524694284,-0.45610121834319545,-0.5790253785668822,2.0428667650556886,-0.3037652912190555,6
1027,-1.1025451339533772,1.492125145869746,-1.3910371025826418,-0.24029985158111683,-0.4773482933069472,-0.8150038621474717,1.1044878399256255,0.43456167573362453,5
1028,-0.6430645229896568,-1.0489267460168825,-0.31301464954604447,-0.027523037915291124,-0.2648775436694301,-0.697014620357177,-0.30308054776946947,1.148277743787882,6
1029,-0.3558891411373315,0.2914083178354046,-1.3397027000570894,-0.524002269802218,0.011334430859342486,-0.5790253785668822,0.07227102228255619,-0.7959832691875088,7
1030,-0.7004995993601222,0.34725561216258327,-1.3910371025826418,-0.31122545613639213,0.07507565575059741,-0.6380199994620296,1.0106499474126194,-0.9682595614764675,7
1031,-0.5856294466191919,0.12386643485386915,-1.3397027000570894,-0.524002269802218,0.11756980567810117,-0.4610361367765881,0.5414604848475878,-0.9436486625780448,7
1034,0.3333317753082492,1.2128886742338525,-0.4670178571227012,-0.027523037915291124,-0.22238339374192664,-1.1099769666232087,-0.678432117821495,0.01617639446043918,6
1035,1.0225526917538295,-0.8813848630353467,0.354332583286135,-0.09844864247056646,-0.05240679403191273,-0.04807379051055652,0.16610891479556217,-0.9928704603748901,7
1037,-0.5856294466191919,2.1343690306323,-0.8776930773271192,-0.524002269802218,-0.28612461863318156,-0.5790253785668822,-1.1476215803865266,0.33611808013993383,5
1038,0.2184616225673185,-0.6579956857266323,0.7136734009650005,2.596724330629894,-0.2011363187781749,0.6598616602312113,2.0428667650556886,0.11461999005412984,7
1039,0.3333317753082492,-0.15537003678202432,-0.31301464954604447,-0.24029985158111683,0.011334430859342486,1.0138293856020948,0.6352983773605938,-0.057656302234828816,6
1040,-0.5281943702487266,2.4415291494317826,-1.3910371025826418,-0.24029985158111683,0.011334430859342486,0.06991545127973822,-0.20924265525646346,-0.3529870890159008,5
1041,-0.8153697521010519,-0.21121733110920302,-0.41568345459714895,-0.5949278743574934,-0.17988924381442317,-0.10706841140570389,-0.5845942253084874,-0.5744851791017048,6
1042,0.3333317753082492,-0.15537003678202432,-0.31301464954604447,-0.24029985158111683,0.011334430859342486,1.0138293856020948,0.6352983773605938,-0.057656302234828816,6
1044,-1.1025451339533772,-0.7696902743809894,0.30299818076058266,0.539881798526911,-0.8810427176182299,-0.22505765319599863,1.667515195003663,0.06539819225728451,6
1045,-0.8153697521010519,-0.49045380274509615,-1.3910371025826418,-0.8077046880233192,-0.3711129184881885,-0.4610361367765881,0.9168120548996135,0.18845268674939786,6
1047,-0.7004995993601222,-0.5463010970722748,-0.5183522596482534,-0.524002269802218,-0.11614801892316824,-0.10706841140570389,-0.021566870230449803,0.38533987793677915,5
1049,0.5630720807901096,-0.15537003678202432,0.4570013883372393,-0.524002269802218,-0.07365386899566446,0.6598616602312113,0.35378469982157584,-0.9682595614764675,6
1050,-0.7004995993601222,-0.5463010970722748,-0.5183522596482534,-0.524002269802218,-0.11614801892316824,-0.10706841140570389,-0.021566870230449803,0.38533987793677915,5
1052,-1.562025744917098,0.43102655365335135,-1.1343650899548805,-0.09844864247056646,-0.3073716935969336,-0.6380199994620296,2.324380442594708,-0.45143068460959146,5
1054,-0.06871375928500678,0.6264920837984768,-0.005008234392730826,-0.3821510606916675,0.16006395560560435,-0.22505765319599863,-1.2414594728995327,0.48378347353046985,6
1055,-0.06871375928500678,0.6264920837984768,-0.005008234392730826,-0.3821510606916675,0.16006395560560435,-0.22505765319599863,-1.2414594728995327,0.48378347353046985,6
1056,0.3333317753082492,-0.2670646254363817,1.3296862312716278,1.036361030413838,0.2875464053881145,-0.40204151588144077,1.573677302490657,-1.214368550460694,7
1058,0.9076825390128997,0.012171846199511763,1.5350238413738364,-0.09844864247056646,0.11756980567810117,0.6008670393360639,1.1044878399256255,0.48378347353046985,7
1059,0.3333317753082492,-0.2670646254363817,1.3296862312716278,1.036361030413838,0.2875464053881145,-0.40204151588144077,1.573677302490657,-1.214368550460694,7
1060,1.8840788373108053,-1.6632469836158479,1.5350238413738364,-0.524002269802218,-0.28612461863318156,0.2468993139651797,-0.4907563327954814,-1.2635903482575395,6
1061,0.4482019280491789,-0.7138429800538106,1.175683023694971,-0.524002269802218,-0.34986584352443706,0.18790469307003232,1.9490288725426828,-0.9682595614764675,8
